date,menu__id,menu__name,menu__type,menu__beli,menu__jual,menu__quantity,idToko,namaToko
12/14/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
12/14/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,11,MX0001,Mixue Sukataris
12/14/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,9,,
12/14/2023,10003,Sundae,Ice Cream,11824,16000,2,,
12/14/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
12/14/2023,10050,Tambah Topping,Ice Cream,0,2000,1,,
12/13/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,32,,
12/13/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,8,,
12/13/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
12/13/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
12/13/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,2,,
12/13/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,4,,
12/13/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,22,,
12/13/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,2,,
12/13/2023,10064,Grape Sundae,Ice Cream,0,16000,3,,
12/13/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,1,,
12/13/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,2,,
12/13/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,4,,
12/13/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,2,,
12/13/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,6,,
12/13/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,10,,
12/13/2023,10045,Mango Smoothies,Ice Cream,0,16000,5,,
12/13/2023,10009,Mango Sundae,Ice Cream,14725,16000,12,,
12/13/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,67,,
12/13/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
12/13/2023,10008,Oreo Sundae,Ice Cream,14093,16000,14,,
12/13/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
12/13/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,2,,
12/13/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,9,,
12/13/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,15,,
12/13/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,,
12/13/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,6,,
12/13/2023,10003,Sundae,Ice Cream,11824,16000,3,,
12/13/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
12/12/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
12/12/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,29,,
12/12/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,3,,
12/12/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
12/12/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,2,,
12/12/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
12/12/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,9,,
12/12/2023,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,3,,
12/12/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,66,,
12/12/2023,10064,Grape Sundae,Ice Cream,0,16000,3,,
12/12/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,1,,
12/12/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
12/12/2023,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
12/12/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,5,,
12/12/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,8,,
12/12/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
12/12/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,6,,
12/12/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,17,,
12/12/2023,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,2,,
12/12/2023,10009,Mango Sundae,Ice Cream,14725,16000,11,,
12/12/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,56,,
12/12/2023,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
12/12/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
12/12/2023,10008,Oreo Sundae,Ice Cream,14093,16000,23,,
12/12/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,2,,
12/12/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,8,,
12/12/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,2,,
12/12/2023,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
12/12/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,2,,
12/12/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,17,,
12/12/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,MX0001,Mixue Sukataris
12/12/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
12/12/2023,10003,Sundae,Ice Cream,11824,16000,3,,
12/12/2023,10049,Tumbler Kuning,Ice Cream,0,88000,1,,
12/12/2023,10048,Tumbler Orange,Ice Cream,0,80000,1,,
12/11/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,32,,
12/11/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,5,,
12/11/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,2,,
12/11/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
12/11/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
12/11/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,42,,
12/11/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,5,,
12/11/2023,10064,Grape Sundae,Ice Cream,0,16000,4,,
12/11/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,1,,
12/11/2023,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,1,,
12/11/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,10,,
12/11/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
12/11/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
12/11/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,10,,
12/11/2023,10009,Mango Sundae,Ice Cream,14725,16000,18,,
12/11/2023,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,2,,
12/11/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,67,,
12/11/2023,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
12/11/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
12/11/2023,10008,Oreo Sundae,Ice Cream,14093,16000,18,,
12/11/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,2,,
12/11/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,3,,
12/11/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,4,,
12/11/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
12/11/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,19,,
12/11/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,,
12/11/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,3,,
12/11/2023,10003,Sundae,Ice Cream,11824,16000,1,MX0001,Mixue Sukataris
12/11/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
12/11/2023,10050,Tambah Topping,Ice Cream,0,2000,1,,
12/11/2023,10048,Tumbler Orange,Ice Cream,0,80000,2,,
12/10/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,2,,
12/10/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,59,,
12/10/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,4,,
12/10/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,4,,
12/10/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
12/10/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
12/10/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,7,,
12/10/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,67,,
12/10/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,4,,
12/10/2023,10065,Grape Mi-Shake,Ice Cream,16000,16000,1,,
12/10/2023,10064,Grape Sundae,Ice Cream,0,16000,3,,
12/10/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
12/10/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
12/10/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,12,,
12/10/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,16,,
12/10/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
12/10/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
12/10/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,20,,
12/10/2023,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,1,,
12/10/2023,10009,Mango Sundae,Ice Cream,14725,16000,31,,
12/10/2023,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
12/10/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,128,,
12/10/2023,10039,Oats Milk Tea (L),Milk Tea,0,22000,2,,
12/10/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
12/10/2023,10008,Oreo Sundae,Ice Cream,14093,16000,28,,
12/10/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,4,,
12/10/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,7,,
12/10/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,2,,
12/10/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
12/10/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,26,,
12/10/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,6,,
12/10/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,12,,
12/10/2023,10003,Sundae,Ice Cream,11824,16000,14,MX0001,Mixue Sukataris
12/10/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,4,,
12/9/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,4,,
12/9/2023,10014,Boba Shake,Ice Cream,10613,16000,2,,
12/9/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,58,,
12/9/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,3,,
12/9/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
12/9/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,2,,
12/9/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
12/9/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,5,,
12/9/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,15,,
12/9/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,1,,
12/9/2023,10064,Grape Sundae,Ice Cream,0,16000,8,,
12/9/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,3,,
12/9/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
12/9/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,9,,
12/9/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,4,,
12/9/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,4,,
12/9/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,16,,
12/9/2023,10045,Mango Smoothies,Ice Cream,0,16000,3,,
12/9/2023,10009,Mango Sundae,Ice Cream,14725,16000,25,,
12/9/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,45,,
12/9/2023,10008,Oreo Sundae,Ice Cream,14093,16000,14,,
12/9/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,7,,
12/9/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,3,,
12/9/2023,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,,
12/9/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,27,,
12/9/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,,
12/9/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,3,,
12/9/2023,10003,Sundae,Ice Cream,11824,16000,4,,
12/9/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
12/9/2023,10047,Tumbler Biru,Ice Cream,0,80000,1,,
12/8/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,3,,
12/8/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,29,,
12/8/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,2,,
12/8/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
12/8/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,2,,
12/8/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,2,,
12/8/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,40,,
12/8/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,1,,
12/8/2023,10065,Grape Mi-Shake,Ice Cream,16000,16000,1,,
12/8/2023,10064,Grape Sundae,Ice Cream,0,16000,1,,
12/8/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
12/8/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,4,,
12/8/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,5,,
12/8/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
12/8/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,7,,
12/8/2023,10045,Mango Smoothies,Ice Cream,0,16000,1,,
12/8/2023,10009,Mango Sundae,Ice Cream,14725,16000,12,,
12/8/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,65,,
12/8/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
12/8/2023,10008,Oreo Sundae,Ice Cream,14093,16000,26,,
12/8/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
12/8/2023,10031,Passion Fruit Jasmine Tea (L),Fruit Tea,7057,16000,1,,
12/8/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,4,,
12/8/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,2,,
12/8/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,11,,
12/8/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,5,,
12/8/2023,10003,Sundae,Ice Cream,11824,16000,1,MX0001,Mixue Sukataris
12/8/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
12/8/2023,10050,Tambah Topping,Ice Cream,0,2000,1,,
12/7/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,32,,
12/7/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,2,,
12/7/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
12/7/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
12/7/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,4,,
12/7/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,52,,
12/7/2023,10064,Grape Sundae,Ice Cream,0,16000,1,,
12/7/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
12/7/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,9,,
12/7/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,5,,
12/7/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
12/7/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,4,,
12/7/2023,10009,Mango Sundae,Ice Cream,14725,16000,24,,
12/7/2023,10042,Milk Tea With 2 Topping (L),Milk Tea,0,22000,2,,
12/7/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,87,,
12/7/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
12/7/2023,10008,Oreo Sundae,Ice Cream,14093,16000,21,,
12/7/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,4,,
12/7/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,6,,
12/7/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,2,,
12/7/2023,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
12/7/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
12/7/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,14,MX0001,Mixue Sukataris
12/7/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
12/7/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
12/7/2023,10003,Sundae,Ice Cream,11824,16000,2,,
12/7/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
12/7/2023,10050,Tambah Topping,Ice Cream,0,2000,1,,
12/6/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
12/6/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,26,,
12/6/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
12/6/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,,
12/6/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,2,,
12/6/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,4,,
12/6/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,26,,
12/6/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,1,,
12/6/2023,10064,Grape Sundae,Ice Cream,0,16000,2,,
12/6/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
12/6/2023,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
12/6/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,3,,
12/6/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,2,,
12/6/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,15,MX0001,Mixue Sukataris
12/6/2023,10009,Mango Sundae,Ice Cream,14725,16000,11,,
12/6/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,56,,
12/6/2023,10039,Oats Milk Tea (L),Milk Tea,0,22000,2,,
12/6/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
12/6/2023,10008,Oreo Sundae,Ice Cream,14093,16000,17,,
12/6/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,3,,
12/6/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,3,,
12/6/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,5,,
12/6/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,9,,
12/6/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
12/6/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,4,,
12/6/2023,10003,Sundae,Ice Cream,11824,16000,2,,
12/6/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
12/5/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,5,,
12/5/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,23,,
12/5/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,2,,
12/5/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
12/5/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
12/5/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,1,,
12/5/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,43,,
12/5/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,2,,
12/5/2023,10064,Grape Sundae,Ice Cream,0,16000,8,,
12/5/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
12/5/2023,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,2,,
12/5/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,4,,
12/5/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,5,,
12/5/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,1,MX0001,Mixue Sukataris
12/5/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
12/5/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,12,,
12/5/2023,10009,Mango Sundae,Ice Cream,14725,16000,11,,
12/5/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,57,,
12/5/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
12/5/2023,10008,Oreo Sundae,Ice Cream,14093,16000,21,,
12/5/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
12/5/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,5,,
12/5/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,1,,
12/5/2023,10038,Pearl Milk Tea (M),Milk Tea,0,19000,5,,
12/5/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,2,,
12/5/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,8,,
12/5/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,4,,
12/5/2023,10003,Sundae,Ice Cream,11824,16000,1,,
12/5/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,4,,
12/4/2023,10014,Boba Shake,Ice Cream,10613,16000,5,,
12/4/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,29,,
12/4/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
12/4/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
12/4/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
12/4/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
12/4/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,2,,
12/4/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,34,,
12/4/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,1,,
12/4/2023,10064,Grape Sundae,Ice Cream,0,16000,2,,
12/4/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,1,,
12/4/2023,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
12/4/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,10,,
12/4/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
12/4/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,2,,
12/4/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,5,,
12/4/2023,10009,Mango Sundae,Ice Cream,14725,16000,7,,
12/4/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,44,,
12/4/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
12/4/2023,10008,Oreo Sundae,Ice Cream,14093,16000,8,,
12/4/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
12/4/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,5,,
12/4/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,1,,
12/4/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
12/4/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,4,,
12/4/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
12/4/2023,10003,Sundae,Ice Cream,11824,16000,2,,
12/3/2023,10014,Boba Shake,Ice Cream,10613,16000,2,,
12/3/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,75,,
12/3/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,MX0001,Mixue Sukataris
12/3/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,4,,
12/3/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
12/3/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,8,,
12/3/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,57,,
12/3/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,3,,
12/3/2023,10064,Grape Sundae,Ice Cream,0,16000,4,,
12/3/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,4,,
12/3/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,6,,
12/3/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,7,,
12/3/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
12/3/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,7,,
12/3/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,16,,
12/3/2023,10045,Mango Smoothies,Ice Cream,0,16000,2,,
12/3/2023,10009,Mango Sundae,Ice Cream,14725,16000,33,,
12/3/2023,10042,Milk Tea With 2 Topping (L),Milk Tea,0,22000,1,,
12/3/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,76,,
12/3/2023,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
12/3/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
12/3/2023,10008,Oreo Sundae,Ice Cream,14093,16000,33,,
12/3/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,5,,
12/3/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,1,,
12/3/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
12/3/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,20,,
12/3/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
12/3/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,8,,
12/3/2023,10003,Sundae,Ice Cream,11824,16000,4,,
12/3/2023,10050,Tambah Topping,Ice Cream,0,2000,2,,
12/2/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,2,,
12/2/2023,10014,Boba Shake,Ice Cream,10613,16000,1,,
12/2/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,52,,
12/2/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,4,,
12/2/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,6,,
12/2/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,13,,
12/2/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,34,,
12/2/2023,10052,Grape Fruit Tea ,Fruit Tea,0,13000,1,,
12/2/2023,10064,Grape Sundae,Ice Cream,0,16000,16,,
